name|x|y
3510 S Michigan Ave (HQ)|41.83086072588734|-87.62330200626332
1718 S State St|41.85882087432612|-87.62734256712464
5101 S Wentworth Ave|41.8017738753714|-87.630663656445
7040 S Cottage Grove Ave|41.76697112291843|-87.6056617928308
2255 E 103rd St|41.70778489172678|-87.56718279470178
727 E 111th St|41.69279473591493|-87.60536435875626
7808 S Halsted St|41.7522817574851|-87.64414141672431
1438 W 63rd St|41.77965870830844|-87.65945323490796
3420 W 63rd St|41.77899321000677|-87.70878104821506
3120 S Halsted St|41.83750310123302|-87.64661990954984
3315 W Ogden Ave|41.85636188418744|-87.70840333296276
3151 W Harrison St|41.873690811457|-87.70519897133927
100 S Racine Ave|41.88031148430877|-87.65715796324291
2150 N California Ave|41.92125066466082|-87.69732502896069
5701 W Madison St|41.87978022983041|-87.76818126825033
5151 N Milwaukee Ave|41.974188798165315|-87.76623800785116
4650 N Pulaski Rd|41.966052192101166|-87.72816143794648
1160 N Larrabee St|41.90311763649074|-87.64353523498934
850 W Addison St|41.94665927496925|-87.64947786133158
5400 N Lincoln Ave|41.97954202254066|-87.69301593304144
1900 W Monterey Ave|41.691350048962875|-87.66855780581959
6464 N Clark St|41.99944797184307|-87.67118638353655
5555 W Grand Ave|41.91848587824693|-87.76465420759772
